Temp,Vacuum,Pressure,Plant,Humidity,Energy,TempDiff,PressureDiff,RHSquared,Testing Type,Place,PowerPerFuel,TempVacuum
29.58,,1008.37,Amrita Energy Systems,60.73,433.91,-46.620000000000005,932.17,3688.1328999999996,Development Phase,Coimbatore,0.1925069964631703,2253.996
20.03,,1012.73,,56.89,460.11,-24.979999999999997,,3236.4721,Development Phase,Coimbatore,0.5103542198366525,901.5503
,47.83,1004.88,Amrita Energy Systems,81.68,463.67,-32.349999999999994,957.05,6671.622400000001,Development Phase,Coimbatore,0.6262354668045366,740.4084
6.06,41.17,1019.67,Amrita Energy Systems,84.7,489.62,-35.11,978.5,,Development Phase,Coimbatore,1.9624818930763614,249.4902
16.73,45.0,1023.44,Amrita Energy Systems,60.68,467.08,-28.27fa,978.44,3682.0624,Development Phase,Coimbatore,0.6204157534701468,
,,1006.96,Amrita Energy Systems,70.21,433.45,-49.459999999999994,927.22I@II,4929.444099999999,Development Phase,Coimbatore,0.17951754695494837,2414.5272
22.1,65.06,1014.56,Amrita Energy Systems,71.5,442.18,-42.96,,5112.25,Development Phase,Coimbatore,0.3075337349581938,1437.8260000000002
18.31,,1015.99,,66.14,459.61,-34.59,963.09,4374.4996,Development Phase,Coimbatore,0.47451009137940475,968.5989999999999
10.05,41.17,1018.98,Amrita Energy Systems,83.71,481.38,-31.12,977.8100000000001,7007.364099999999,Development Phase,Coimbatore,,413.7585
8.88,39.66ooi,1015.21!$!,Amrita Energy Systems,88.29,481.45,-30.779999999999994,975.5500000000001,7795.124100000001,Development Phase,Coimbatore,1.3670535134226511,352.1808
,45.08,1023.3,Amrita Energy Systems,83.59,465.69,-31.29,978.2199999999999,6987.288100000001,Development Phase,Coimbatore,0.7491154231973711,621.6532
14.16,40.89,1010.78,Amrita Energy Systems,82.86,471.15,-26.73fHaa#,969.89,6865.7796,Development Phase,Coimbatore,,579.0024
15.74s,71.14,1019.65,Amrita Energy Systems,65.94,457.29,-55.4,948.51,4348.0836!#!,Development Phase,Coimbatore,0.4083881345693782,1119.7436
21.97,69.23,1012.25,Amrita Energy Systems,86.45ucsb,443.85,-47.260000000000005,943.02,7473.602500000001,Development Phase,Coimbatore,0.2918178380811727,1520.9831
19.65,63.91,1009.26&##,Amrita Energy Systems,99.08,444.9,-44.26HH,945.35,9816.8464,Development Phase,Coimbatore,,1255.8314999999998
27.23,,1006.59,Amrita Energy Systems,77.94,427.39,-44.53999999999999,934.82,6074.643599999999,Development Phase,Coimbatore,,1954.2971nENi
,62.7,1009.35,Amrita Energy Systems,55.27,441.67,-31.650000000000002,,3054.7729000000004,Development Phase,Coimbatore,0.22686565630882946,
27.56,65.59,1010.88,Amrita Energy Systems,66.47,439.64,-38.03,945.29,4418.2609,Development Phase,Coimbatore,0.24320939928760954,1807.6604
13.3,37.9,997.41,Amrita Energy Systems,91.51,465.61,-24.599999999999998,959.51,8374.080100000001,Development Phase,Coimbatore,0.923701073263634,504.07
27.01,71.25,1000.46,Amrita Energy Systems,87.95,431.38,-44.239999999999995,929.21,,Development Phase,Coimbatore,0.22415609553316834,
14.41,40.71,1016.78,Amrita Energy Systems,69.77,467.01,-26.3,976.0699999999999,4867.8529,Development Phase,Coimbatore,0.7960880355644288,586.6311000000001
22.78,49.16esioi,1002.29,Amrita Energy Systems,64.28,444.99,-26.379999999999995,953.13,4131.9184000000005,Development Phase,Coimbatore,0.39736046708495526,1119.8648oneio
24.86,65.34,1012.99,Amrita Energy Systems,60.33,447.25,-40.480000000000004,947.65,3639.7088999999996,Development Phase,Coimbatore,0.275340498773542,1624.3524o
12.49,38.25,1012.61,Amrita Energy Systems,83.32,470.63,-25.759999999999998,,,Development Phase,Coimbatore,0.9851122728247957,477.7425
29.6,69.82,1010.49,Amrita Energy Systems,61.66,438.47,-40.21999999999999,940.6700000000001,,Development Phase,Coimbatore,0.2121623557100498,2066.672
12.0,,1013.21,,86.75,473.68,-29.5,971.71,7525.5625,Development Phase,Coimbatore,0.9511646586345381,
25.16,74.33,1014.55,Amrita Energy Systems,76.7,436.15,-49.17,,5882.89,Development Phase,Coimbatore,0.23321748478244547,1870.1428
29.58,66.51sseo,1015.57,Amrita Energy Systems,32.95,435.47,-36.93000000000001,949.0600000000001,1085.7025,Development Phase,Coimbatore,,1967.3658
,,1016.46,Amrita Energy Systems,73.36,451.46,-44.85,,5381.6896,Development Phase,Coimbatore,0.34335146501238983,1314.8626000000002N
,,1017.1,Amrita Energy Systems,63.8bp,446.95,-40.540000000000006,953.32,,Development Phase,Coimbatore,0.30153539841397575,1482.2472
23.25,69.45,1013.85,Amrita Energy Systems,70.14,437.18,-46.2jHH,944.4,4919.6196,Development Phase,Coimbatore,0.2707478885560123,1614.7125
29.25,71.94,1007.18,Amrita Energy Systems,63.62,427.49,-42.69,935.24,4047.5044,Development Phase,Coimbatore,0.20315600132113895,
30.29,74.16,1008.77,Amrita Energy Systems,75.23gr,431.39,-43.87,934.61,5659.552900000001,Development Phase,Coimbatore,0.19204414856317018,2246.3064
27.61@f@@n,,1005.84,Amrita Energy Systems,71.27,437.85,-31.93,946.3000000000001,5079.412899999999,Development Phase,Coimbatore,0.26634841523757474,1643.8994
27.97,69.48,1010.4,Amrita Energy Systems,57.24,432.18,-41.510000000000005,940.92,3276.4176,Development Phase,Coimbatore,0.22238853249503077,1943.3556SI
24.82,,1007.82,Amrita Energy Systems,71.46,439.91,-32.37,950.6300000000001,5106.531599999999,Development Phase,Coimbatore,0.30991454612394415,1419.4558
13.24,39.16,1016.52,Amrita Energy Systems,86.66,474.48,-25.919999999999995,977.36,7509.955599999999,Development Phase,Coimbatore,0.9151393770695173,518.4784
,58.2,1019.52,Amrita Energy Systems,81.13,458.68,-43.230000000000004,961.3199999999999,6582.076899999999,Development Phase,Coimbatore,0.526459562882925,871.2540000000001
26.03,59.07,1007.3,Amrita Energy Systems,82.52yyf,440.6,-33.04,,6809.550399999999,Development Phase,Coimbatore,0.28655194053091193,1537.5921
,74.9,1003.84,Amrita Energy Systems,64.43,435.87,-44.91000000000001,928.94,4151.224900000001,Development Phase,Coimbatore,0.19404331929067586,2246.251
8.61,41.04,1024.81,Amrita Energy Systems,95.6,473.62,-32.43,983.77,,Development Phase,Coimbatore,1.340354046815322,353.35439999999994
9.0,43.13nons,1020.25,,81.32,481.09,-34.13,,6612.942399999999,Development Phase,Coimbatore,1.2393796532447123,388.17
,66.44,1009.94,Amrita Energy Systems,60.55,431.54,-33.55,943.5H$$$,3666.3025,Development Phase,Coimbatore,0.19748201959023098,2185.2116
24.31,44.05,1006.16,Amrita Energy Systems,73.3,442.69,-19.74,962.11@#HH@,5372.889999999999!%!#,Development Phase,Coimbatore,0.41339844638235507,1070.8555
24.02,70.94,1008.0,Amrita Energy Systems,79.55,441.57,-46.92,,6328.202499999999,Development Phase,Coimbatore,0.2591405479927333,
22.92,61.9,1013.27,Amrita Energy Systems,78.32,446.08,-38.98ofef,951.37,6134.022399999999,Development Phase,Coimbatore,0.3144180643778881,1418.748
19.26,65.61noe,1015.03,Amrita Energy Systems,85.74,451.85,-46.349999999999994,949.42,,Development Phase,Coimbatore,,1263.6486OSsE
24.88,63.31,1014.23,Amrita Energy Systems,55.76,441.54,-38.43000000000001,950.9200000000001,,Development Phase,Coimbatore,0.280315662074181,1575.1528
21.38,58.33,1013.05$#!$$,Amrita Energy Systems,72.75,446.8,-36.95,954.7199999999999,5292.5625,Development Phase,Coimbatore,0.3582725106675881,1247.0954
29.29,72.58isii,1007.39,,72.85,428.73,-43.29,934.81,5307.1224999999995%#!,Development Phase,Coimbatore,0.20167289768951813,2125.8682
27.98,,1013.92,Amrita Energy Systems,54.25,437.76,-30.349999999999998,955.5899999999999,2943.0625,Development Phase,Coimbatore,0.2682232306463668,1632.0734
27.56,66.93,1016.81,Amrita Energy Systems,55.59,444.1,-39.370000000000005,949.8799999999999,3090.2481000000002,Development Phase,Coimbatore,0.24075800443111825,1844.5908000000002
30.14,67.69,1006.54,Amrita Energy Systems,57.05,426.91,-37.55,,,Development Phase,Coimbatore,0.2092514932285764,2040.1766
28.94@jhi,62.26,1010.64,Amrita Energy Systems,50.41,436.04,-33.31999999999999,948.38,2541.1681,Development Phase,Coimbatore,0.24200185103333083,1801.8044
,71.58,1009.92,Amrita Energy Systems,48.8,432.11,-40.75,938.3399999999999,2381.4399999999996,Development Phase,Coimbatore,0.19580739885610524,2206.8114
25.82,69.68,1012.69,,89.94,439.58,-43.86000000000001,943.01,8089.2036,Development Phase,Coimbatore,0.24432817145281158,1799.1376000000002
27.37,72.58,1008.16,Amrita Energy Systems,79.94,428.05,-45.209999999999994,935.5799999999999,,Development Phase,Coimbatore,,1986.5146EIos
6.42,35.57,1025.58,Amrita Energy Systems,79.63,485.86,-29.15,990.0099999999999,6340.9369,Development Phase,Coimbatore,2.1276111252700787,228.3594
8.42,42.28,1008.4,Amrita Energy Systems,87.78,481.91,-33.86,966.12,7705.3284,Development Phase,Coimbatore,1.3536889012734916,355.99760000000003
12.33,,1017.24,Amrita Energy Systems,79.84,472.49,-26.58,,,Development Phase,Coimbatore,0.9848459741249954,479.7603nOnEI
34.33jcs,69.05,1000.89,Amrita Energy Systems,37.9,430.56,-34.72,,1436.4099999999999,Development Phase,Coimbatore,0.18163360137254525,
15.68,39.16,1006.09,Amrita Energy Systems,75.62,461.98,-23.479999999999997,966.9300000000001,5718.384400000001,Development Phase,Coimbatore,0.7523751328927895,614.0287999999999
25.77,,1009.66,Amrita Energy Systems,65.49,445.35,-43.27000000000001fHfj,940.62,4288.940099999999,Development Phase,Coimbatore,0.2503146427236931,1779.1608
21.67s,,1010.84,Amrita Energy Systems,92.19,443.82,-39.78,949.39#!#@,8498.9961,Development Phase,Coimbatore,0.33329290643024306,1331.6215000000002Ne
16.48,41.35,1005.61,,89.07yr,465.64,-24.87,964.26,,Development Phase,Coimbatore,0.683309658257123,681.4480000000001
26.44ib%j,,1009.55,Amrita Energy Systems,73.18,440.43,-42.900000000000006,940.2099999999999,,Development Phase,Coimbatore,0.2402324139378545,1833.3496000000002
10.07,40.46,1018.65,,69.2,470.99,-30.39HHaH,978.1899999999999,4788.64,Development Phase,Coimbatore,,407.4322
9.78,41.93,1023.18,Amrita Energy Systems,75.05,484.03,-32.15,981.25,5632.5025,Development Phase,Coimbatore,1.1803439074862818,410.07539999999995e
21.96,69.94,1011.09,Amrita Energy Systems,80.27,441.15,-47.98,941.1500000000001,6443.272899999999,Development Phase,Coimbatore,0.28722902222201385,
26.81,71.29,1009.65,Amrita Energy Systems,80.69rlgp,434.48,-44.480000000000004,938.36,6510.8760999999995,Development Phase,Coimbatore,0.22732351414485616,1911.2849
,67.69,1005.06,Amrita Energy Systems,46.16,426.64,-36.67999999999999,937.3699999999999,,Development Phase,Coimbatore,,
,68.63,1014.34,Amrita Energy Systems,45.28,448.45,-44.519999999999996HjHj#,945.71,2050.2784,Development Phase,Coimbatore,0.2710209224284273,1654.6692999999998
31.38,70.83,1010.35,Amrita Energy Systems,47.28,431.33,-39.45,939.52,2235.3984,Development Phase,Coimbatore,,
7.92,,1011.51,Amrita Energy Systems,84.41,481.44,-31.619999999999997,971.97,,Development Phase,Coimbatore,1.5373768029306725,
27.55,63.13,1012.92,Amrita Energy Systems,71.29,440.75,-35.58,949.79,5082.264100000001,Development Phase,Coimbatore,0.2534165233322878,
12.43,,1007.08$$^$!,Amrita Energy Systems,61.56,470.92,-27.840000000000003,,3789.6336,Development Phase,Coimbatore,,500.5561
25.57,66.54,1005.22,Amrita Energy Systems,83.48,430.92,-40.970000000000006,938.6800000000001#H#!,6968.910400000001,Development Phase,Coimbatore,0.25326963624316,1701.4278000000002
24.14,63.21ions,1012.28,Amrita Energy Systems,89.08,440.74,-39.07o$,,7935.2464,Development Phase,Coimbatore,0.288841379984683,1525.8894
29.45,,1010.28,Amrita Energy Systems,65.93,437.82,-40.56999999999999,940.26,4346.764900000001,Development Phase,Coimbatore,,2062.089
32.31,62.04,1010.41#$!^!,Amrita Energy Systems,39.39,450.13,-29.729999999999997,948.37##IHI,,Development Phase,Coimbatore,0.22455835144746422,
10.2ere,41.01,1021.39,Amrita Energy Systems,96.64,468.27,-30.81,980.38,9339.2896,Development Phase,Coimbatore,,418.30199999999996
28.33,68.14,1004.63,Amrita Energy Systems,71.21,431.27,-39.81,936.49,5070.864099999999,Development Phase,Coimbatore,0.22340893849180551,
17.57,43.7,1015.53,,67.22,463.64,-26.130000000000003,971.8299999999999,4518.5284,Development Phase,Coimbatore,0.6038480924292369,767.8090000000001sNe
15.99,43.5,1021.34,Amrita Energy Systems,73.22,460.7,-27.509999999999998,977.84,5361.1684,Development Phase,Coimbatore,0.6623392493871888,695.565
29.08,52.84,1006.14,Amrita Energy Systems,40.09,438.24,-23.760000000000005,953.3,1607.2081000000003,Development Phase,Coimbatore,0.2852034690904623,1536.5872
14.38,45.09,1012.95,Amrita Energy Systems,86.1,464.27,-30.71,967.86,,Development Phase,Coimbatore,0.7160304641836709,648.3942000000001
6.64,35.19,1019.83#!,Amrita Energy Systems,76.01,484.03,-28.549999999999997,984.6400000000001,5777.520100000001,Development Phase,Coimbatore,2.0714999811693495,233.66159999999996
25.27,69.89,1015.21,,79.33,436.33,-44.620000000000005,945.32,6293.2489,Development Phase,Coimbatore,0.24705565073908045,1766.1203
28.31,50.05een,1005.75,Amrita Energy Systems,50.17,436.75,-21.74o,,,Development Phase,Coimbatore,0.3082399762018272,1416.9154999999998
28.01,51.43,1011.6$!!&!,Amrita Energy Systems,49.2eplk,449.82,-23.419999999999998aoo#j,960.1700000000001,2420.6400000000003,Development Phase,Coimbatore,0.31225480358498114,1440.5543
18.99,59.27,1012.15,Amrita Energy Systems,89.39,453.4,-40.28,952.88,7990.5721,Development Phase,Coimbatore,0.40282983069508227,1125.5373
11.51,41.06,1021.3,Amrita Energy Systems,78.11,476.91,-29.550000000000004u$$,,6101.1721#$!,Development Phase,Coimbatore,1.0091184818639671,472.60060000000004
21.3,59.39,1013.83^,Amrita Energy Systems,84.53,444.21,-38.09,954.44,7145.320900000001,Development Phase,Coimbatore,0.3511522070628858,1265.007
23.51,57.32,1012.55!,Amrita Energy Systems,53.6,444.58,-33.81fHeHo,955.2299999999999,,Development Phase,Coimbatore,0.3299066810369776,1347.5932nnE
,39.52,1017.01,,74.21,470.45,-24.790000000000003,977.49,,Development Phase,Coimbatore,0.8081533734068839,582.1296000000001
28.76,60.23sn,1010.03,Amrita Energy Systems,58.24,437.42,-31.469999999999995,949.8,3391.8976000000002,Development Phase,Coimbatore,0.25252064582290834,
31.55,69.75,1010.12,Amrita Energy Systems,58.36,435.01,-38.2,940.37,3405.8896,Development Phase,Coimbatore,0.19767678316832243,2200.6125
23.97,64.05,1012.23,Amrita Energy Systems,90.18,447.44,-40.08,,8132.4324000000015,Development Phase,Coimbatore,0.29143897996357016,1535.2785
11.45,45.01,1018.88,Amrita Energy Systems,92.12,470.4,-33.56,973.87,8486.0944,Development Phase,Coimbatore,0.9127520424864345,515.3644999999999Ii
25.54,,1010.51,Amrita Energy Systems,55.34,437.58,-22.869999999999997#HaH,962.1I#,3062.5156##,Development Phase,Coimbatore,,1236.3914
23.36,62.52,1016.18,Amrita Energy Systems,68.18,448.37,-39.160000000000004,953.66,4648.5124000000005,Development Phase,Coimbatore,0.30700449828657567,1460.4672
20.94,44.89,1009.64,Amrita Energy Systems,75.14,450.71,-23.95,964.75,5646.0196000000005,Development Phase,Coimbatore,0.4794804576952725,939.9966000000001
14.28,37.2,1013.96,,82.71,467.44,-22.92,,6840.944099999999,Development Phase,Coimbatore,0.8799433751995421,
,49.21,1015.19,,70.39,458.25,-32.32#H,965.98,,Development Phase,Coimbatore,0.5513399455626248,
29.39,,1010.97,,53.88,430.5,-41.75,939.83,2903.0544000000004,Development Phase,Coimbatore,,2090.8046
20.82,63.77,1014.28,Amrita Energy Systems,86.37,448.9,-42.95,950.51,7459.776900000001####%,Development Phase,Coimbatore,0.33810567726807594,1327.6914000000002
17.18,40.55,1000.47,Amrita Energy Systems,72.03,461.73,-23.369999999999997,959.9200000000001,5188.3209,Development Phase,Coimbatore,0.662787142449067,696.6489999999999
,50.05,1006.9,Amrita Energy Systems,86.98,442.97,-26.979999999999997,956.85,7565.5204,Development Phase,Coimbatore,0.3836389011941678,1154.6535
10.72@@f,39.35,1015.35,Amrita Energy Systems,86.43,480.18,-28.630000000000003,976.0,7470.144900000001,Development Phase,Coimbatore,,421.83200000000005
10.41,41.01,1020.12$&,Amrita Energy Systems,94.27,472.82,-30.599999999999998,979.11,8886.8329,Development Phase,Coimbatore,1.1075295943610202,426.91409999999996
6.49,39.33,1010.85,Amrita Energy Systems,91.85,489.22,-32.839999999999996,971.52,8436.422499999999,Development Phase,Coimbatore,,255.2517
25.08,61.02,1010.01,Amrita Energy Systems,73.21,437.31,-35.940000000000005,,5359.704099999999,Development Phase,Coimbatore,0.28575225943647,1530.3816
23.63s@i,,1011.46,Amrita Energy Systems,89.39,438.21,-49.870000000000005,937.96,7990.5721,Development Phase,Coimbatore,0.252308117491601,
18.93,,1013.92,Amrita Energy Systems,68.78,450.14,-40.46,954.53,,Development Phase,Coimbatore,0.40039041044775786,
,58.33,1013.03,Amrita Energy Systems,66.39,447.31,-36.48,,4407.6321,Development Phase,Coimbatore,0.35096611601081357,1274.5105
9.48,40.8,1023.82,Amrita Energy Systems,78.98,485.36,-31.319999999999997,983.0200000000001,6237.840400000001,Development Phase,Coimbatore,,386.784NN
16.77sora,,1007.53,Amrita Energy Systems,73.19,465.52,-25.51H$$u,965.25,5356.7761,Development Phase,Coimbatore,0.6565537752970372,709.0356
25.91,58.98,1010.02,Amrita Energy Systems,75.31,442.65,-33.06999999999999H,951.04,5671.596100000001,Development Phase,Coimbatore,0.28965984060169153,1528.1717999999998
6.77,,1017.8,,81.13,484.31,-31.41u,,6582.076899999999,Development Phase,Coimbatore,1.873694766220492,258.4786
27.45,64.34,1007.12,Amrita Energy Systems,65.87,440.0,-36.89,942.78,4338.856900000001,Development Phase,Coimbatore,0.2491318603978296,1766.133
14.73,,1007.32,Amrita Energy Systems,90.84,468.23,-22.26eH,970.33,8251.9056#$##,Development Phase,Coimbatore,0.8593541088424662,544.8627iI
14.1,41.04,1026.11,Amrita Energy Systems,74.25yvquu,465.89,-26.939999999999998,985.0699999999999,5513.0625,Development Phase,Coimbatore,0.8051131572034894,578.664
13.82#nh,41.62,1011.48$!&&,Amrita Energy Systems,77.66,454.88,-27.799999999999997,969.86,,Development Phase,Coimbatore,0.79083653286471,575.1884
28.28rv$,56.9,1006.38&!!^,Amrita Energy Systems,64.99,445.61,-28.619999999999997,949.48,4223.700099999999,Development Phase,Coimbatore,0.2769256965867312,1609.132
14.68,41.23,998.43,Amrita Energy Systems,83.71vguff,469.25,-26.549999999999997,957.1999999999999,7007.364099999999,Development Phase,Coimbatore,0.7752912649911674,605.2564
,74.78,1009.71,Amrita Energy Systems,84.35,442.68,-53.67,934.9300000000001,7114.922499999999,Development Phase,Coimbatore,0.28042466333266985,
16.29,50.88,1013.79,Amrita Energy Systems,99.15,456.28,-34.59,962.91,9830.722500000002,Development Phase,Coimbatore,,828.8352
28.0,69.05,1000.82,Amrita Energy Systems,65.24,427.71,-41.05oH,931.7700000000001,,Development Phase,Coimbatore,0.22122168201096515,1933.3999999999999
31.07,,1011.74,Amrita Energy Systems,65.91,436.16,-39.24999999999999,941.4200000000001,4344.1281,Development Phase,Coimbatore,0.19962995957969326,2184.8424
20.72,63.94,1017.17,Amrita Energy Systems,59.83,447.69,-43.22,953.23,3579.6288999999997,Development Phase,Coimbatore,0.33792086693244033,1324.8367999999998
29.1,73.4,1011.35,,57.31,436.85,-44.300000000000004,937.95,3284.4361000000004,Development Phase,Coimbatore,0.20452353530529885,2135.94
